補充搜尋關鍵詞,學校代碼,學校名稱,學校簡稱,學系代碼,學系名稱,學系簡稱,學群類別,招生名額可填志願數,學群類別代碼,學校學群類別,術科考試,國文檢定,英文檢定,數學A檢定,數學B檢定,社會檢定,自然檢定,大考英聽檢定,術科項目1檢定,術科項目2檢定,術科項目3檢定,術科項目4檢定,術科項目5檢定
暨南國際大學,58,國立暨南國際大學,暨南,5817,諮商心理與人力資源發展學系終身學習與人力資源發展組,諮人終發組,第一類學群,19,1,58-1,--,均標,均標,--,--,--,--,--,,,,,
暨南國際大學,58,國立暨南國際大學,暨南,5818,教育學院學士班教育科技與資訊組,教育科技組,第一類學群,19,1,58-1,--,均標,--,--,後標,--,--,--,,,,,
暨南國際大學,58,國立暨南國際大學,暨南,5819,教育學院學士班教育心理與輔導組,教育心理組,第一類學群,19,1,58-1,--,--,均標,--,後標,--,--,--,,,,,
暨南國際大學,58,國立暨南國際大學,暨南,5820,資訊工程學系,資工系,第二類學群,6,2,58-2,--,--,均標,均標,--,--,--,--,,,,,
暨南國際大學,58,國立暨南國際大學,暨南,5821,土木工程學系,土木系,第二類學群,6,2,58-2,--,--,--,後標,--,--,--,--,,,,,
暨南國際大學,58,國立暨南國際大學,暨南,5822,電機工程學系,電機系,第二類學群,6,2,58-2,--,--,--,--,--,--,均標,--,,,,,
暨南國際大學,58,國立暨南國際大學,暨南,5823,應用化學系,應化系,第二類學群,6,2,58-2,--,--,後標,--,--,--,均標,--,,,,,
暨南國際大學,58,國立暨南國際大學,暨南,5824,應用材料及光電工程學系,應光系,第二類學群,6,2,58-2,--,--,--,後標,--,--,均標,--,,,,,
暨南國際大學,58,國立暨南國際大學,暨南,5825,科技學院學士班,科院學士班,第二類學群,6,2,58-2,--,--,--,--,--,--,均標,--,,,,,
暨南國際大學,58,國立暨南國際大學,暨南,5826,護理學系,護理學系,第三類學群,1,3,58-3,--,--,--,--,--,--,後標,--,,,,,
,59,南華大學,南華,5901,財務金融學系,財金系,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5902,企業管理學系經營管理組,企管經管組,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5903,企業管理學系行銷企劃組,企管行銷組,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5904,旅遊管理學系觀光暨餐旅組,旅遊系,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5905,管理學院國際企業學士學位學程,國企學程,第一類學群,21,1,59-1,--,--,底標,--,--,--,--,--,,,,,
,59,南華大學,南華,5906,生死學系殯葬服務組,生死殯葬組,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5907,生死學系諮商組,生死諮商組,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5908,幼兒教育學系,幼教系,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5909,文學系,文學系,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5910,外國語文學系,外文系,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5911,社會工作學系,社工系,第一類學群,21,1,59-1,--,--,--,--,--,底標,--,--,,,,,
,59,南華大學,南華,5912,傳播學系廣告公關新聞組,傳播公關組,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5913,傳播學系數位影音製作組,傳播影音組,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5914,傳播學系影劇表演藝術組,傳播影劇組,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5915,國際事務與企業學系,國際系,第一類學群,21,1,59-1,--,--,--,--,--,底標,--,--,,,,,
,59,南華大學,南華,5916,國際事務與企業學系公共事務與管理組,國際公共組,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5917,視覺藝術與設計學系,視設系,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5918,音樂跨域設計與藝術管理學士學位學程,音樂跨域,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5919,建築學系社會組,建築社會組,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5920,產品與室內設計學系產品設計組,產設產品組,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5921,資訊管理學系,資管系,第一類學群,21,1,59-1,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5922,建築學系自然組,建築自然組,第二類學群,8,2,59-2,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5923,產品與室內設計學系室內設計組,產設室設組,第二類學群,8,2,59-2,--,底標,--,--,--,--,--,--,,,,,
,59,南華大學,南華,5924,資訊工程學系人工智慧科技組,資工AI組,第二類學群,8,2,59-2,--,--,--,底標,底標,--,--,--,,,,,
,59,南華大學,南華,5925,資訊工程學系資訊電子組,資工資電組,第二類學群,8,2,59-2,--,--,--,底標,底標,--,--,--,,,,,
,59,南華大學,南華,5926,資訊工程學系互動遊戲設計組,資工遊戲組,第二類學群,8,2,59-2,--,--,--,底標,底標,--,--,--,,,,,
,59,南華大學,南華,5927,自然生物科技學系,生技系,第二類學群,8,2,59-2,--,--,--,--,--,--,底標,--,,,,,
,59,南華大學,南華,5928,半導體應用學士學位學程IC製程組,半導體製程,第二類學群,8,2,59-2,--,--,--,底標,底標,--,--,--,,,,,
,59,南華大學,南華,5929,半導體應用學士學位學程封裝與材料組,半導體封裝,第二類學群,8,2,59-2,--,--,底標,--,--,--,--,--,,,,,
,59,南華大學,南華,5930,自然生物科技學系食品生技組,生技食品組,第三類學群,1,3,59-3,--,底標,--,--,--,--,--,--,,,,,
"台灣體育運動大學,台體大,國立台灣體育運動大學,臺灣體育運動大學",60,國立臺灣體育運動大學,臺體大,6001,休閒運動學系,休閒系,第一類學群,2,1,60-1,--,底標,底標,--,--,底標,--,--,,,,,
"台灣體育運動大學,台體大,國立台灣體育運動大學,臺灣體育運動大學",60,國立臺灣體育運動大學,臺體大,6002,運動事業管理學系,運管系,第一類學群,2,1,60-1,--,後標,後標,--,--,後標,--,--,,,,,
"台灣體育運動大學,台體大,國立台灣體育運動大學,臺灣體育運動大學",60,國立臺灣體育運動大學,臺體大,6003,運動資訊與傳播學系,運傳系,第一類學群,2,1,60-1,--,後標,後標,--,後標,後標,--,--,,,,,
"台灣體育運動大學,台體大,國立台灣體育運動大學,臺灣體育運動大學",60,國立臺灣體育運動大學,臺體大,6004,體育學系,體育系,第三類學群,1,3,60-3,--,底標,底標,--,--,--,--,--,,,,,
"台灣體育運動大學,台體大,國立台灣體育運動大學,臺灣體育運動大學",60,國立臺灣體育運動大學,臺體大,6005,運動健康科學學系,運健系,第三類學群,1,3,60-3,--,後標,後標,--,--,--,後標,--,,,,,
"台南藝術大學,國立台南藝術大學,臺南藝術大學",63,國立臺南藝術大學,南藝大,6301,藝術史與文化資產學系,藝史文資系,第一類學群,2,1,63-1,--,--,--,--,--,均標,--,--,,,,,
"台南藝術大學,國立台南藝術大學,臺南藝術大學",63,國立臺南藝術大學,南藝大,6302,應用音樂學系,應音系,第一類學群,2,1,63-1,--,後標,後標,--,--,--,--,--,,,,,
"台南藝術大學,國立台南藝術大學,臺南藝術大學",63,國立臺南藝術大學,南藝大,6303,材質創作與設計系,材創系,第五類學群,1,5,63-5,是,--,--,--,--,--,--,--,後標,,後標,,
,65,玄奘大學,玄奘,6501,社會工作學系,社工系,第一類學群,6,1,65-1,--,--,--,--,--,底標,--,--,,,,,
,65,玄奘大學,玄奘,6502,應用心理學系,應心系,第一類學群,6,1,65-1,--,底標,--,--,--,--,--,--,,,,,
,65,玄奘大學,玄奘,6503,法律學系,法律系,第一類學群,6,1,65-1,--,底標,--,--,--,--,--,--,,,,,
,65,玄奘大學,玄奘,6504,大眾傳播學系,大傳系,第一類學群,6,1,65-1,--,底標,--,--,--,--,--,--,,,,,
,65,玄奘大學,玄奘,6505,應用日語學系,應日系,第一類學群,6,1,65-1,--,底標,--,--,--,--,--,--,,,,,
,65,玄奘大學,玄奘,6506,視覺傳達設計學系,視傳系,第一類學群,6,1,65-1,--,底標,--,--,--,--,--,--,,,,,
,79,真理大學,真理,7901,人文與資訊學系,人資系,第一類學群,11,1,79-1,--,--,--,--,--,底標,--,--,,,,,
,79,真理大學,真理,7902,宗教文化與資訊管理學系,宗資系,第一類學群,11,1,79-1,--,底標,--,--,--,--,--,--,,,,,
,79,真理大學,真理,7903,應用日語學系,應日系,第一類學群,11,1,79-1,--,底標,--,--,--,--,--,--,,,,,
,79,真理大學,真理,7904,資訊工程學系多媒體遊戲設計組,遊戲設計組,第一類學群,11,1,79-1,--,底標,--,--,--,--,--,--,,,,,
,79,真理大學,真理,7905,法律學系,法律系,第一類學群,11,1,79-1,--,底標,--,--,--,--,--,--,,,,,
,79,真理大學,真理,7906,財務金融學系,財金系,第一類學群,11,1,79-1,--,--,--,--,--,底標,--,--,,,,,
,79,真理大學,真理,7907,國際經營與貿易學系,國貿系,第一類學群,11,1,79-1,--,底標,--,--,--,--,--,--,,,,,
,79,真理大學,真理,7908,經濟學系,經濟學系,第一類學群,11,1,79-1,--,底標,--,--,--,--,--,--,,,,,
,79,真理大學,真理,7909,企業管理學系,企管系,第一類學群,11,1,79-1,--,底標,--,--,--,--,--,--,,,,,
,79,真理大學,真理,7910,觀光事業學系,觀光學系,第一類學群,11,1,79-1,--,--,--,--,--,底標,--,--,,,,,
,79,真理大學,真理,7911,航空事業學系,航空系,第一類學群,11,1,79-1,--,底標,--,--,--,--,--,--,,,,,
,79,真理大學,真理,7912,資訊工程學系人工智慧應用組,人工智慧組,第二類學群,1,2,79-2,--,底標,--,--,--,--,--,--,,,,,
,79,真理大學,真理,7913,音樂應用學系-跨域應用組,音樂跨域,第四類學群,2,4,79-4,--,底標,--,--,--,--,--,--,,,,,
,79,真理大學,真理,7914,音樂應用學系-音樂表演組,音樂表演,第四類學群,2,4,79-4,--,底標,--,--,--,--,--,--,,,,,
,79,真理大學,真理,7915,運動管理學系,運動管理系,第七類學群,2,7,79-7,--,--,--,--,--,底標,--,--,,,,,
,79,真理大學,真理,7916,運動資訊傳播學系,運資傳學系,第七類學群,2,7,79-7,--,底標,--,--,--,--,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9901,法律學系法學組,法學組,第一類學群,17,1,99-1,--,頂標,頂標,--,前標,頂標,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9902,法律學系司法組,司法組,第一類學群,17,1,99-1,--,頂標,頂標,--,前標,頂標,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9903,法律學系財經法組,財經法組,第一類學群,17,1,99-1,--,頂標,頂標,--,前標,頂標,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9904,企業管理學系,企管系,第一類學群,17,1,99-1,--,均標,前標,均標,--,--,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9905,金融與合作經營學系,金融系,第一類學群,17,1,99-1,--,均標,均標,均標,--,--,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9906,會計學系,會計學系,第一類學群,17,1,99-1,--,均標,前標,均標,--,--,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9907,統計學系,統計學系,第一類學群,17,1,99-1,--,均標,均標,均標,--,--,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9908,休閒運動管理學系,休運系,第一類學群,17,1,99-1,--,--,均標,--,--,--,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9909,公共行政暨政策學系,公行系,第一類學群,17,1,99-1,--,均標,均標,--,--,均標,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9910,財政學系,財政學系,第一類學群,17,1,99-1,--,均標,均標,均標,--,均標,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9911,不動產與城鄉環境學系,不動產城鄉,第一類學群,17,1,99-1,--,前標,均標,--,均標,--,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9912,經濟學系,經濟學系,第一類學群,17,1,99-1,--,均標,均標,均標,--,均標,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9913,社會學系,社會學系,第一類學群,17,1,99-1,--,--,均標,--,均標,--,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9914,社會工作學系,社工系,第一類學群,17,1,99-1,--,均標,均標,--,均標,--,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9915,中國文學系,中文系,第一類學群,17,1,99-1,--,前標,均標,--,--,均標,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9916,應用外語學系,應外系,第一類學群,17,1,99-1,--,均標,前標,--,均標,--,--,A級,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9917,歷史學系,歷史學系,第一類學群,17,1,99-1,--,均標,均標,--,--,前標,--,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9918,資訊工程學系,資工系,第二類學群,3,2,99-2,--,均標,前標,前標,--,--,前標,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9919,通訊工程學系,通訊系,第二類學群,3,2,99-2,--,均標,前標,前標,--,--,前標,--,,,,,
"台北大學,國立台北大學,臺北大學",99,國立臺北大學,北大,9920,電機工程學系,電機系,第二類學群,3,2,99-2,--,均標,前標,前標,--,--,前標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10001,教育學系,教育系,第一類學群,7,1,100-1,--,後標,--,--,--,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10002,輔導與諮商學系,輔諮系,第一類學群,7,1,100-1,--,均標,均標,--,底標,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10003,特殊教育學系,特教系,第一類學群,7,1,100-1,--,均標,--,--,--,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10004,幼兒教育學系,幼教系,第一類學群,7,1,100-1,--,均標,--,--,--,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10005,數位學習設計與管理學系,數位學習系,第一類學群,7,1,100-1,--,後標,--,--,--,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10006,中國文學系,中國文學系,第一類學群,7,1,100-1,--,均標,--,--,--,底標,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10007,應用歷史學系,應歷系,第一類學群,7,1,100-1,--,均標,--,--,--,均標,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10008,外國語言學系英語教學組,外語系英教,第一類學群,7,1,100-1,--,均標,均標,--,--,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10009,外國語言學系應用外語組,外語系應外,第一類學群,7,1,100-1,--,均標,均標,--,--,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10010,企業管理學系,企管系,第一類學群,7,1,100-1,--,後標,均標,--,後標,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10011,應用經濟學系,應經系,第一類學群,7,1,100-1,--,後標,後標,--,均標,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10012,科技管理學系,科管系,第一類學群,7,1,100-1,--,--,後標,--,--,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10013,行銷與觀光管理學系,行觀系,第一類學群,7,1,100-1,--,--,底標,--,--,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10014,財務金融學系,財金系,第一類學群,7,1,100-1,--,--,均標,--,均標,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10015,資訊管理學系,資管系,第二類學群,5,2,100-2,--,--,均標,--,均標,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10016,電子物理學系,電物系,第二類學群,5,2,100-2,--,--,均標,均標,--,--,均標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10017,應用化學系,應用化學系,第二類學群,5,2,100-2,--,--,均標,--,--,--,均標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10018,應用數學系,應數系,第二類學群,5,2,100-2,--,--,--,均標,--,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10019,資訊工程學系,資工系,第二類學群,5,2,100-2,--,--,--,均標,--,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10020,生物機電工程學系,生機系,第二類學群,5,2,100-2,--,--,均標,--,--,--,均標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10021,土木與水資源工程學系,土木系,第二類學群,5,2,100-2,--,--,--,--,--,--,後標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10022,電機工程學系,電機學系,第二類學群,5,2,100-2,--,後標,均標,均標,--,--,均標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10023,機械與能源工程學系,機械系,第二類學群,5,2,100-2,--,--,--,--,--,--,均標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10024,農藝學系,農藝學系,第三類學群,7,3,100-3,--,--,--,--,--,--,底標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10025,園藝學系,園藝學系,第三類學群,7,3,100-3,--,--,底標,--,--,--,底標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10026,森林暨自然資源學系,森林系,第三類學群,7,3,100-3,--,--,後標,--,--,--,後標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10027,木質材料與設計學系,嘉大木設系,第三類學群,7,3,100-3,--,--,後標,--,--,--,後標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10028,動物科學系,動物科學系,第三類學群,7,3,100-3,--,均標,均標,均標,--,--,均標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10029,農業生物科技學系,農生系,第三類學群,7,3,100-3,--,--,後標,--,--,--,均標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10030,景觀學系,景觀學系,第三類學群,7,3,100-3,--,後標,後標,--,--,--,--,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10031,植物醫學系,植物醫學系,第三類學群,7,3,100-3,--,--,--,--,--,--,底標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10032,食品科學系,食品科學系,第三類學群,7,3,100-3,--,--,--,--,--,--,後標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10033,水生生物科學系,水生系,第三類學群,7,3,100-3,--,--,--,--,--,--,均標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10034,生物資源學系,生資系,第三類學群,7,3,100-3,--,--,後標,--,--,--,均標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10035,生化科技學系,生化系,第三類學群,7,3,100-3,--,底標,底標,--,--,--,後標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10036,微生物免疫與生物藥學系,微藥系,第三類學群,7,3,100-3,--,後標,後標,--,--,--,均標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10037,獸醫學系,獸醫系,第三類學群,7,3,100-3,--,均標,前標,前標,--,--,前標,--,,,,,
嘉義大學,100,國立嘉義大學,嘉大,10038,視覺藝術學系,視覺藝術系,第五類學群,1,5,100-5,是,後標,底標,--,--,--,--,--,後標,,,,
高雄大學,101,國立高雄大學,高大,10101,西洋語文學系,西語系,第一類學群,13,1,101-1,--,--,均標,--,--,--,--,--,,,,,
高雄大學,101,國立高雄大學,高大,10102,運動健康與休閒學系,運健休學系,第一類學群,13,1,101-1,--,後標,後標,--,--,--,--,--,,,,,
高雄大學,101,國立高雄大學,高大,10103,東亞語文學系日語組,東語日語組,第一類學群,13,1,101-1,--,均標,均標,--,--,均標,--,--,,,,,
高雄大學,101,國立高雄大學,高大,10104,東亞語文學系韓語組,東語韓語組,第一類學群,13,1,101-1,--,均標,均標,--,--,均標,--,--,,,,,
高雄大學,101,國立高雄大學,高大,10105,東亞語文學系越語組,東語越語組,第一類學群,13,1,101-1,--,均標,均標,--,--,均標,--,--,,,,,
高雄大學,101,國立高雄大學,高大,10106,法律學系,法律系,第一類學群,13,1,101-1,--,均標,均標,--,--,均標,--,--,,,,,
高雄大學,101,國立高雄大學,高大,10107,政治法律學系,政法系,第一類學群,13,1,101-1,--,均標,均標,--,--,均標,--,--,,,,,
高雄大學,101,國立高雄大學,高大,10108,財經法律學系,財法系,第一類學群,13,1,101-1,--,前標,均標,--,均標,均標,--,--,,,,,
高雄大學,101,國立高雄大學,高大,10109,應用經濟學系,應經系,第一類學群,13,1,101-1,--,均標,均標,均標,前標,--,--,--,,,,,
高雄大學,101,國立高雄大學,高大,10110,亞太工商管理學系企業管理組,亞太企管組,第一類學群,13,1,101-1,--,均標,均標,--,--,--,--,--,,,,,
高雄大學,101,國立高雄大學,高大,10111,資訊管理學系,資管系,第一類學群,13,1,101-1,--,均標,均標,均標,均標,--,--,--,,,,,
高雄大學,101,國立高雄大學,高大,10112,財務金融學系,財金系,第一類學群,13,1,101-1,--,均標,均標,--,均標,均標,--,--,,,,,
高雄大學,101,國立高雄大學,高大,10113,工藝與創意設計學系,藝創系,第一類學群,13,1,101-1,--,後標,後標,--,--,後標,--,--,,,,,
高雄大學,101,國立高雄大學,高大,10114,亞太工商管理學系工業管理組,亞太工管組,第二類學群,10,2,101-2,--,均標,--,--,--,--,--,--,,,,,
高雄大學,101,國立高雄大學,高大,10115,應用數學系,應數系,第二類學群,10,2,101-2,--,均標,--,均標,--,--,均標,--,,,,,
高雄大學,101,國立高雄大學,高大,10116,應用化學系,應化系,第二類學群,10,2,101-2,--,--,均標,均標,--,--,均標,--,,,,,
高雄大學,101,國立高雄大學,高大,10117,應用物理學系,應物系,第二類學群,10,2,101-2,--,--,均標,均標,--,--,均標,--,,,,,
高雄大學,101,國立高雄大學,高大,10118,電機工程學系,電機系,第二類學群,10,2,101-2,--,--,均標,均標,--,--,均標,--,,,,,
高雄大學,101,國立高雄大學,高大,10119,土木與環境工程學系土木工程組,土環土木組,第二類學群,10,2,101-2,--,均標,--,均標,--,--,均標,--,,,,,
高雄大學,101,國立高雄大學,高大,10120,土木與環境工程學系環境工程組,土環環工組,第二類學群,10,2,101-2,--,均標,--,均標,--,--,均標,--,,,,,
高雄大學,101,國立高雄大學,高大,10121,化學工程及材料工程學系,化材系,第二類學群,10,2,101-2,--,均標,均標,均標,--,--,均標,--,,,,,
高雄大學,101,國立高雄大學,高大,10122,資訊工程學系,資訊工程系,第二類學群,10,2,101-2,--,--,均標,均標,--,--,均標,--,,,,,
高雄大學,101,國立高雄大學,高大,10123,建築學系,建築學系,第二類學群,10,2,101-2,--,均標,均標,底標,--,--,--,--,,,,,
高雄大學,101,國立高雄大學,高大,10124,生命科學系,生科系,第三類學群,1,3,101-3,--,--,後標,後標,--,--,均標,--,,,,,
,108,慈濟大學,慈濟,10801,傳播學系,傳播系,第一類學群,6,1,108-1,--,底標,--,--,--,--,--,--,,,,,
,108,慈濟大學,慈濟,10802,兒童發展與家庭教育學系,兒家系,第一類學群,6,1,108-1,--,底標,--,--,--,--,--,--,,,,,
,108,慈濟大學,慈濟,10803,社會工作學系,社工系,第一類學群,6,1,108-1,--,底標,--,--,--,--,--,--,,,,,
,108,慈濟大學,慈濟,10804,人類發展與心理學系,人發系,第一類學群,6,1,108-1,--,底標,--,--,--,--,--,--,,,,,
,108,慈濟大學,慈濟,10805,醫務暨健康管理學系,醫管系,第一類學群,6,1,108-1,--,底標,--,--,--,--,--,--,,,,,
,108,慈濟大學,慈濟,10806,經營管理學系,經管系,第一類學群,6,1,108-1,--,--,--,--,--,底標,--,--,,,,,
,108,慈濟大學,慈濟,10807,資訊工程學系,資工系,第二類學群,3,2,108-2,--,--,--,底標,--,--,--,--,,,,,
,108,慈濟大學,慈濟,10808,生物醫學暨工程學系,醫工系,第二類學群,3,2,108-2,--,--,--,--,--,--,底標,--,,,,,
,108,慈濟大學,慈濟,10809,資訊科技與管理學系,資管系,第二類學群,3,2,108-2,--,底標,--,--,--,--,--,--,,,,,
,108,慈濟大學,慈濟,10810,藥學系,藥學系,第三類學群,7,3,108-3,--,均標,均標,均標,--,--,均標,--,,,,,
,108,慈濟大學,慈濟,10811,醫學檢驗生物技術學系,醫技系,第三類學群,7,3,108-3,--,--,後標,--,--,--,後標,--,,,,,
,108,慈濟大學,慈濟,10812,物理治療學系,物治系,第三類學群,7,3,108-3,--,--,後標,後標,--,--,後標,--,,,,,
,108,慈濟大學,慈濟,10813,公共衛生學系,公衛系,第三類學群,7,3,108-3,--,--,底標,--,--,--,--,--,,,,,
,108,慈濟大學,慈濟,10814,分子生物暨人類遺傳學系,分遺系,第三類學群,7,3,108-3,--,--,--,--,--,--,底標,--,,,,,
,108,慈濟大學,慈濟,10815,醫學影像暨放射科學系,醫放系,第三類學群,7,3,108-3,--,--,--,--,--,--,後標,--,,,,,
,108,慈濟大學,慈濟,10816,護理學系,護理系,第三類學群,7,3,108-3,--,--,底標,--,--,--,--,--,,,,,
,108,慈濟大學,慈濟,10817,醫學系,醫學系,第八類學群,1,8,108-8,--,頂標,頂標,頂標,--,--,頂標,--,,,,,
台北醫學大學,109,臺北醫學大學,北醫,10901,醫務管理學系,醫管系,第一類學群,1,1,109-1,--,均標,均標,--,均標,--,--,--,,,,,
台北醫學大學,109,臺北醫學大學,北醫,10902,藥學系藥學組,藥學組,第三類學群,7,3,109-3,--,--,前標,均標,--,--,均標,A級,,,,,
台北醫學大學,109,臺北醫學大學,北醫,10903,藥學系藥學組(英語組),藥學英語組,第三類學群,7,3,109-3,--,--,頂標,均標,--,--,均標,A級,,,,,
台北醫學大學,109,臺北醫學大學,北醫,10904,藥學系臨床藥學組,臨藥組,第三類學群,7,3,109-3,--,--,前標,均標,--,--,均標,A級,,,,,
台北醫學大學,109,臺北醫學大學,北醫,10905,醫學檢驗暨生物技術學系,醫技系,第三類學群,7,3,109-3,--,均標,均標,均標,--,--,均標,--,,,,,
台北醫學大學,109,臺北醫學大學,北醫,10906,護理學系,護理系,第三類學群,7,3,109-3,--,--,均標,均標,均標,--,均標,--,,,,,
台北醫學大學,109,臺北醫學大學,北醫,10907,保健營養學系,保健系,第三類學群,7,3,109-3,--,均標,均標,均標,均標,--,均標,--,,,,,
台北醫學大學,109,臺北醫學大學,北醫,10908,公共衛生學系,公衛系,第三類學群,7,3,109-3,--,均標,均標,均標,--,--,均標,--,,,,,
台北醫學大學,109,臺北醫學大學,北醫,10909,呼吸治療學系,呼吸系,第三類學群,7,3,109-3,--,均標,均標,均標,--,--,均標,--,,,,,
台北醫學大學,109,臺北醫學大學,北醫,10910,高齡健康暨長期照護學系,高齡系,第三類學群,7,3,109-3,--,--,均標,後標,均標,--,--,--,,,,,
台北醫學大學,109,臺北醫學大學,北醫,10911,牙體技術學系,牙體系,第三類學群,7,3,109-3,--,--,均標,--,--,--,均標,--,,,,,
台北醫學大學,109,臺北醫學大學,北醫,10912,口腔衛生學系,口衛系,第三類學群,7,3,109-3,--,--,均標,--,--,--,--,--,,,,,
台北醫學大學,109,臺北醫學大學,北醫,10913,生物醫學工程學系,醫工系,第三類學群,7,3,109-3,--,--,均標,均標,--,--,均標,--,,,,,
